id,origin,destination,start_time,kind
3399,1411,550,591,Human
3400,1412,789,1726,Human
3401,1407,352,318,Human
3402,480,76,881,Human
3403,1354,1095,69,Human
3404,1407,1096,1543,Human
3405,1392,1097,33,Human
3406,1334,75,1095,Human
3407,756,57,495,Human
3408,602,1091,664,Human
3409,451,1098,779,Human
3410,1392,1072,1132,Human
3411,650,1099,1697,Human
3412,1188,7,1733,Human
3413,195,352,428,Human
3414,404,87,522,Human
3415,1413,1100,1422,Human
3416,480,366,669,Human
3417,1414,217,569,Human
3418,1415,1098,1453,Human
3419,115,427,921,Human
3420,1416,463,1161,Human
3421,339,947,1065,Human
3422,1417,1101,618,Human
3423,611,733,737,Human
3424,374,1091,625,Human
3425,36,410,480,Human
3426,306,913,1675,Human
3427,374,956,861,Human
3428,1384,87,752,Human
3429,517,781,791,Human
3430,669,999,368,Human
3431,590,1102,1631,Human
3432,547,742,448,Human
3433,1392,309,602,Human
3434,401,951,238,Human
3435,162,101,838,Human
3436,359,41,1300,Human
3437,1418,1103,1461,Human
3438,448,211,1299,Human
3439,485,309,1768,Human
3440,39,309,1565,Human
3441,1037,211,1483,Human
3442,50,336,1798,Human
3443,325,841,43,Human
3444,404,311,1483,Human
3445,1419,3,1589,Human
3446,1322,411,938,Human
3447,1420,226,286,Human
3448,1421,309,878,Human
3449,554,924,1177,Human
3450,485,309,1012,Human
3451,1422,241,790,Human
3452,1399,369,66,Human
3453,418,364,1326,Human
3454,156,241,1570,Human
3455,332,109,1267,Human
3456,154,50,365,Human
3457,222,226,124,Human
3458,120,414,714,Human
3459,1153,28,401,Human
3460,1423,1104,1347,Human
3461,755,285,276,Human
3462,56,3,792,Human
3463,359,1105,1534,Human
3464,401,309,1068,Human
3465,1424,498,1688,Human
3466,1064,57,558,Human
3467,401,309,173,Human
3468,184,207,1187,Human
3469,120,87,159,Human
3470,1413,1101,1359,Human
3471,1425,436,1244,Human
3472,1022,1106,1664,Human
3473,1,232,1444,Human
3474,469,309,615,Human
3475,1098,189,887,Human
3476,1133,28,1267,Human
3477,1275,11,462,Human
3478,553,1036,649,Human
3479,1426,211,1754,Human
3480,1426,211,1707,Human
3481,1171,407,532,Human
3482,374,1107,529,Human
3483,787,28,417,Human
3484,401,259,1457,Human
3485,241,211,1410,Human
3486,1359,28,431,Human
3487,70,109,1011,Human
3488,579,223,63,Human
3489,1427,476,479,Human
3490,1413,1108,927,Human
3491,550,362,1336,Human
3492,1428,109,1000,Human
3493,843,28,1444,Human
3494,1266,62,262,Human
3495,144,487,278,Human
3496,1429,1109,1412,Human
3497,1334,351,1785,Human
3498,1119,831,554,Human
3499,364,217,370,Human
3500,1295,352,1727,Human
3501,402,351,251,Human
3502,643,194,412,Human
3503,1430,1110,1312,Human
3504,1431,62,1291,Human
3505,628,382,864,Human
3506,18,1001,318,Human
3507,1042,1111,1454,Human
3508,1250,1112,350,Human
3509,1432,508,1072,Human
3510,1433,527,1035,Human
3511,641,877,10,Human
3512,53,417,1340,Human
3513,1053,356,1499,Human
3514,1434,1113,516,Human
3515,1058,382,1676,Human
3516,1244,157,1756,Human
3517,713,1114,146,Human
3518,760,318,1192,Human
3519,322,1115,159,Human
3520,117,1115,197,Human
3521,1230,1116,594,Human
3522,1435,318,120,Human
3523,650,946,720,Human
3524,1291,1115,66,Human
3525,650,1115,76,Human
3526,640,111,909,Human
3527,1409,318,731,Human
3528,650,1001,1339,Human
3529,1293,1088,803,Human
3530,117,1006,1223,Human
3531,79,1117,731,Human
3532,833,29,378,Human
3533,144,980,978,Human
3534,1436,1088,604,Human
3535,295,29,723,Human
3536,1332,112,1270,Human
3537,1437,935,322,Human
3538,614,259,1095,Human
3539,387,217,639,Human
3540,1291,880,1054,Human
3541,667,873,69,Human
3542,185,97,590,Human
3543,141,1005,1190,Human
3544,119,1118,1713,Human
3545,757,493,468,Human
3546,1434,493,319,Human
3547,1306,493,1436,Human
3548,202,493,640,Human
3549,1238,110,1452,Human
3550,1438,1119,500,Human
3551,1107,204,1652,Human
3552,922,1120,585,Human
3553,1042,128,168,Human
3554,1439,477,1340,Human
3555,1440,477,249,Human
3556,78,477,212,Human
3557,1133,1121,1725,Human
3558,75,1122,262,Human
3559,789,463,571,Human
3560,1000,621,1500,Human
3561,1441,621,844,Human
3562,1442,1123,1517,Human
3563,1439,86,1669,Human
3564,1206,976,50,Human
3565,144,204,739,Human
3566,713,128,946,Human
3567,8,888,1708,Human
3568,243,366,1146,Human
3569,1319,204,202,Human
3570,652,621,1506,Human
3571,122,128,429,Human
3572,1175,1124,1629,Human
3573,1443,493,364,Human
3574,122,128,53,Human
3575,1175,1124,1253,Human
3576,1444,493,656,Human
3577,74,564,636,Human
3578,713,128,1081,Human
3579,22,300,1157,Human
3580,1445,204,985,Human
3581,447,594,120,Human
3582,1181,886,1219,Human
3583,1119,417,1584,Human
3584,700,878,721,Human
3585,1042,1125,1565,Human
3586,754,128,797,Human
3587,408,485,314,Human
3588,1446,29,1480,Human
3589,713,44,186,Human
3590,1042,594,184,Human
3591,633,29,764,Human
3592,1231,463,947,Human
3593,135,621,533,Human
3594,1247,1126,1024,Human
3595,1171,614,989,Human
3596,1447,546,1543,Human
3597,1334,111,341,Human
3598,1247,1127,571,Human
3599,343,169,1351,Human
3600,1175,1128,188,Human
3601,1448,157,1493,Human
3602,712,1013,199,Human
3603,105,112,915,Human
3604,633,296,18,Human
3605,641,900,700,Human
3606,624,493,2,Human
3607,1018,1013,189,Human
3608,75,476,69,Human
3609,1133,217,778,Human
3610,1264,463,410,Human
3611,1114,1013,19,Human
3612,55,1035,226,Human
3613,525,58,603,Human
3614,650,836,1696,Human
3615,1231,476,425,Human
3616,1233,1016,419,Human
3617,402,349,1622,Human
3618,628,947,211,Human
3619,1175,995,251,Human
3620,117,516,1605,Human
3621,617,463,1114,Human
3622,1449,1115,1314,Human
3623,67,128,1521,Human
3624,712,1005,214,Human
3625,712,369,299,Human
3626,149,1129,502,Human
3627,1327,955,1407,Human
3628,1450,1118,89,Human
3629,1451,128,520,Human
3630,1175,528,1507,Human
3631,67,510,1425,Human
3632,646,217,474,Human
3633,713,485,535,Human
3634,1433,1010,318,Human
3635,498,526,563,Human
3636,1452,29,554,Human
3637,1453,477,1448,Human
3638,713,382,777,Human
3639,667,930,358,Human
3640,818,930,1620,Human
3641,685,1130,1063,Human
3642,1282,477,240,Human
3643,711,318,1612,Human
3644,498,318,1786,Human
3645,736,571,1464,Human
3646,1262,788,555,Human
3647,1453,477,851,Human
3648,684,1013,1072,Human
3649,818,128,1362,Human
3650,1256,1131,1480,Human
3651,1454,369,557,Human
3652,1175,836,28,Human
3653,1209,204,1603,Human
3654,18,157,1142,Human
3655,298,952,1516,Human
3656,1455,1132,713,Human
3657,802,493,130,Human
3658,715,128,1219,Human
3659,1415,972,1190,Human
3660,1435,112,1274,Human
3661,1167,878,1384,Human
3662,1456,493,557,Human
3663,297,349,1342,Human
3664,1230,1133,157,Human
3665,1457,351,766,Human
3666,380,510,136,Human
3667,741,111,1585,Human
3668,1299,878,1242,Human
3669,199,1134,294,Human
3670,833,997,1260,Human
3671,1458,705,690,Human
3672,502,621,164,Human
3673,1335,182,931,Human
3674,1339,1135,1046,Human
3675,761,1136,39,Human
3676,1409,182,1719,Human
3677,18,836,983,Human
3678,711,182,640,Human
3679,760,204,433,Human
3680,1244,1005,498,Human
3681,1453,204,99,Human
3682,715,182,1378,Human
3683,1285,182,744,Human
3684,1242,1005,846,Human
3685,380,1099,509,Human
3686,1297,1117,248,Human
3687,1234,878,1178,Human
3688,1294,463,473,Human
3689,1244,182,1181,Human
3690,1459,742,623,Human
3691,75,1137,413,Human
3692,1454,980,51,Human
3693,1460,58,1531,Human
3694,1297,934,1725,Human
3695,633,477,1025,Human
3696,18,836,750,Human
3697,408,278,1532,Human
3698,1242,1005,1243,Human
3699,1461,116,1037,Human
3700,645,182,1127,Human
3701,1242,1005,825,Human
3702,67,182,1153,Human
3703,67,1078,12,Human
3704,1430,934,1445,Human
3705,1192,45,626,Human
3706,761,716,452,Human
3707,833,556,1533,Human
3708,833,759,672,Human
3709,1119,1005,1537,Human
3710,183,351,317,Human
3711,65,485,1217,Human
3712,1057,172,546,Human
3713,736,571,658,Human
3714,67,1138,1106,Human
3715,1115,448,208,Human
3716,1308,408,808,Human
3717,1242,45,1246,Human
3718,1462,1015,630,Human
3719,1459,1139,1623,Human
3720,760,716,859,Human
3721,183,112,1327,Human
3722,675,1004,1768,Human
3723,675,1004,587,Human
3724,7,318,8,Human
3725,1450,112,75,Human
3726,1463,990,626,Human
3727,633,878,414,Human
3728,1218,1140,38,Human
3729,633,1141,25,Human
3730,1454,1004,1112,Human
3731,117,1142,213,Human
3732,1464,547,993,Human
3733,1297,485,181,Human
3734,1409,1015,437,Human
3735,1230,1015,1073,Human
3736,1230,1004,1278,Human
3737,715,335,674,Human
3738,1193,1143,319,Human
3739,67,351,500,Human
3740,502,1115,1211,Human
3741,67,716,1189,Human
3742,1301,878,1094,Human
3743,67,716,808,Human
3744,36,204,664,Human
3745,1236,463,349,Human
3746,1057,1111,269,Human
3747,1332,742,587,Human
3748,36,204,1121,Human
3749,67,716,699,Human
3750,298,182,1283,Human
3751,98,1004,384,Human
3752,1460,351,725,Human
3753,298,351,739,Human
3754,65,44,1639,Human
3755,1242,1144,997,Human
3756,713,953,935,Human
3757,674,318,1317,Human
3758,649,417,1432,Human
3759,1334,349,802,Human
3760,1218,759,457,Human
3761,1241,878,140,Human
3762,1465,220,931,Human
3763,1218,112,363,Human
3764,736,556,1563,Human
3765,649,742,169,Human
3766,1462,1005,1630,Human
3767,713,1015,984,Human
3768,1119,517,517,Human
3769,754,716,1740,Human
3770,617,1004,301,Human
3771,1218,990,155,Human
3772,618,1013,1177,Human
3773,713,990,1797,Human
3774,640,1073,699,Human
3775,1466,112,972,Human
3776,1458,742,89,Human
3777,183,563,366,Human
3778,640,594,1431,Human
3779,712,571,114,Human
3780,149,742,470,Human
3781,1385,477,56,Human
3782,1467,1013,1718,Human
3783,149,1115,26,Human
3784,1187,1145,1716,Human
3785,1468,1128,1517,Human
3786,1234,1146,426,Human
3787,508,91,799,Human
3788,642,563,762,Human
3789,117,128,182,Human
3790,1262,1098,1388,Human
3791,701,563,1392,Human
3792,117,128,559,Human
3793,1205,840,604,Human
3794,1205,840,352,Human
3795,1187,563,800,Human
3796,495,1147,1028,Human
3797,1276,349,1722,Human
3798,1469,485,1045,Human
3799,99,562,1444,Human
3800,1044,742,150,Human
3801,447,562,386,Human
3802,754,716,517,Human
3803,1470,111,1251,Human
3804,37,1148,1084,Human
3805,68,1112,1744,Human
3806,1471,352,1025,Human
3807,298,550,137,Human
3808,3,954,315,Human
3809,1301,352,896,Human
3810,631,1149,341,Human
3811,343,1150,152,Human
3812,447,1098,635,Human
3813,303,1004,672,Human
3814,1435,991,310,Human
3815,1472,1015,1189,Human
3816,1473,157,588,Human
3817,1345,128,1029,Human
3818,1241,990,335,Human
3819,75,991,569,Human
3820,7,300,614,Human
3821,508,220,370,Human
3822,1188,990,418,Human
3823,1084,351,1265,Human
3824,675,974,773,Human
3825,1188,621,466,Human
3826,1057,116,1636,Human
3827,1218,508,1099,Human
3828,649,594,268,Human
3829,117,300,227,Human
3830,1474,112,153,Human
3831,645,466,117,Human
3832,1468,933,1015,Human
3833,1057,840,1669,Human
3834,633,21,75,Human
3835,343,112,458,Human
3836,1114,982,1630,Human
3837,1475,982,975,Human
3838,183,562,32,Human
3839,224,62,21,Human
3840,833,705,888,Human
3841,67,991,893,Human
3842,645,304,765,Human
3843,1050,463,809,Human
3844,523,487,1299,Human
3845,1454,991,304,Human
3846,1471,1005,1784,Human
3847,1133,1098,517,Human
3848,1218,466,1531,Human
3849,4,1151,941,Human
3850,731,1013,312,Human
3851,75,488,650,Human
3852,1266,366,367,Human
3853,8,1020,1267,Human
3854,1106,463,1777,Human
3855,141,594,1165,Human
3856,1112,1044,1349,Human
3857,1129,300,1110,Human
3858,264,1078,1775,Human
3859,1349,982,1543,Human
3860,1302,1152,946,Human
3861,1476,594,1293,Human
3862,1115,112,1682,Human
3863,1253,366,902,Human
3864,736,1120,105,Human
3865,1050,594,1279,Human
3866,1153,982,155,Human
3867,1126,209,813,Human
3868,1317,300,1288,Human
3869,77,300,606,Human
3870,1340,802,1576,Human
3871,1477,76,1756,Human
3872,616,999,497,Human
3873,1478,498,928,Human
3874,699,596,497,Human
3875,1266,463,1199,Human
3876,1479,300,1054,Human
3877,987,110,1272,Human
3878,644,466,889,Human
3879,8,1153,626,Human
3880,700,417,1723,Human
3881,9,77,439,Human
3882,336,111,1047,Human
3883,1430,1154,164,Human
3884,1301,366,358,Human
3885,153,621,1383,Human
3886,117,197,583,Human
3887,691,463,1198,Human
3888,1480,21,1058,Human
3889,293,1005,969,Human
3890,628,463,574,Human
3891,74,463,729,Human
3892,679,351,99,Human
3893,1481,1006,401,Human
3894,298,1155,120,Human
3895,1044,72,1800,Human
3896,1250,300,25,Human
3897,109,300,270,Human
3898,423,217,201,Human
3899,1295,974,957,Human
3900,1214,351,1079,Human
3901,423,1156,337,Human
3902,786,1013,1517,Human
3903,1458,185,1116,Human
3904,1300,465,1097,Human
3905,1270,974,1686,Human
3906,117,958,1594,Human
3907,1442,1157,648,Human
3908,649,125,280,Human
3909,1469,943,81,Human
3910,1288,487,621,Human
3911,141,76,100,Human
3912,1150,217,317,Human
3913,1129,116,1440,Human
3914,1276,197,826,Human
3915,1301,463,979,Human
3916,1315,513,780,Human
3917,445,1008,124,Human
3918,1090,352,1134,Human
3919,1064,356,708,Human
3920,1044,1004,1352,Human
3921,77,1004,980,Human
3922,633,130,1628,Human
3923,263,327,501,Human
3924,506,1157,35,Human
3925,1028,594,1214,Human
3926,531,217,873,Human
3927,655,14,1647,Human
3928,109,116,675,Human
3929,1036,498,13,Human
3930,1448,974,1379,Human
3931,1482,439,782,Human
3932,1330,62,892,Human
3933,109,1145,769,Human
3934,1291,36,26,Human
3935,1250,382,1740,Human
3936,715,972,118,Human
3937,1483,217,699,Human
3938,651,356,129,Human
3939,1282,1158,1425,Human
3940,715,887,905,Human
3941,760,182,1612,Human
3942,1053,1043,299,Human
3943,1323,1159,902,Human
3944,833,947,488,Human
3945,1484,111,1528,Human
3946,30,621,976,Human
3947,644,182,1156,Human
3948,1234,182,632,Human
3949,110,980,562,Human
3950,1122,182,1771,Human
3951,1122,182,1453,Human
3952,18,1160,298,Human
3953,1485,1160,98,Human
3954,183,99,647,Human
3955,1486,58,717,Human
3956,1187,955,666,Human
3957,1468,1117,1088,Human
3958,1487,194,1223,Human
3959,298,352,1705,Human
3960,151,1012,139,Human
3961,1459,182,161,Human
3962,833,1043,1194,Human
3963,1227,1115,1684,Human
3964,1294,352,445,Human
3965,1259,1119,36,Human
3966,110,1074,107,Human
3967,806,510,324,Human
3968,1053,1043,42,Human
3969,30,1043,1184,Human
3970,741,345,986,Human
3971,1335,352,1767,Human
3972,298,58,759,Human
3973,151,1012,26,Human
3974,1036,111,943,Human
3975,18,877,533,Human
3976,1294,109,1189,Human
3977,117,733,316,Human
3978,1224,1004,1676,Human
3979,1187,922,9,Human
3980,1181,877,877,Human
3981,633,182,193,Human
3982,508,1161,688,Human
3983,1322,981,1205,Human
3984,633,991,305,Human
3985,1488,1043,1107,Human
3986,117,1115,687,Human
3987,117,1005,11,Human
3988,713,487,105,Human
3989,1053,1113,1126,Human
3990,675,1162,525,Human
3991,1084,1015,358,Human
3992,298,1012,11,Human
3993,1329,621,838,Human
3994,1267,711,31,Human
3995,295,245,194,Human
3996,9,351,1737,Human
3997,1323,547,812,Human
3998,1345,878,108,Human
3999,854,377,306,Human
4000,854,356,319,Human
4001,4,182,1795,Human
4002,36,377,244,Human
4003,633,550,1412,Human
4004,207,1113,386,Human
4005,640,982,1645,Human
4006,643,57,1302,Human
4007,1334,182,382,Human
4008,1439,217,1138,Human
4009,1281,204,499,Human
4010,1044,204,631,Human
4011,1225,1137,1532,Human
4012,31,982,1186,Human
4013,1323,887,1187,Human
4014,1468,999,909,Human
4015,1249,260,205,Human
4016,1334,182,1365,Human
4017,1028,716,1035,Human
4018,79,550,1120,Human
4019,633,1163,1119,Human
4020,833,58,1155,Human
4021,1115,182,607,Human
4022,670,547,548,Human
4023,854,716,1150,Human
4024,640,982,1213,Human
4025,1249,62,1218,Human
4026,674,58,457,Human
4027,117,741,645,Human
4028,7,391,300,Human
4029,1334,448,261,Human
4030,18,1164,360,Human
4031,641,217,724,Human
4032,65,982,570,Human
4033,633,111,512,Human
4034,1323,877,1712,Human
4035,117,111,1494,Human
4036,117,111,1595,Human
4037,1339,547,934,Human
4038,675,352,266,Human
4039,207,351,633,Human
4040,65,408,1462,Human
4041,1225,716,61,Human
4042,1334,194,839,Human
4043,643,111,34,Human
4044,1225,194,510,Human
4045,117,461,837,Human
4046,1489,1165,1266,Human
4047,1334,351,1689,Human
4048,9,818,1696,Human
4049,1442,944,1760,Human
4050,643,840,190,Human
4051,1247,970,1469,Human
4052,642,62,1092,Human
4053,110,573,1189,Human
4054,641,974,1173,Human
4055,1343,116,471,Human
4056,303,62,1582,Human
4057,643,840,829,Human
4058,1490,716,527,Human
4059,1084,227,551,Human
4060,1174,345,0,Human
4061,1442,505,1800,Human
4062,649,840,652,Human
4063,1491,463,616,Human
4064,1032,759,1169,Human
4065,402,759,95,Human
4066,1032,759,511,Human
4067,1188,1012,996,Human
4068,517,159,444,Human
4069,1480,840,1511,Human
4070,987,62,979,Human
4071,149,716,1773,Human
4072,45,1004,784,Human
4073,1492,345,1128,Human
4074,117,131,528,Human
4075,1343,387,1389,Human
4076,117,461,916,Human
4077,987,62,948,Human
4078,1433,169,628,Human
4079,633,562,425,Human
4080,502,1166,1452,Human
4081,380,557,1113,Human
4082,1028,227,117,Human
4083,517,877,1536,Human
4084,1490,1004,1186,Human
4085,117,840,127,Human
4086,1343,77,1208,Human
4087,788,1005,1595,Human
4088,788,1005,1490,Human
4089,633,562,1627,Human
4090,616,596,222,Human
4091,117,840,356,Human
4092,633,62,323,Human
4093,117,840,1545,Human
4094,631,345,951,Human
4095,90,207,367,Human
4096,1291,194,492,Human
4097,402,194,73,Human
4098,1493,759,284,Human
4099,1494,1166,629,Human
4100,1495,62,14,Human
4101,649,1167,1444,Human
4102,117,1113,1445,Human
4103,670,1168,395,Human
4104,1336,1043,640,Human
4105,1490,991,1064,Human
4106,117,62,1237,Human
4107,188,1113,257,Human
4108,117,991,942,Human
4109,117,1113,1197,Human
4110,117,1012,18,Human
4111,7,1016,1037,Human
4112,117,1113,1054,Human
4113,1276,1167,1257,Human
4114,1281,391,88,Human
4115,1267,1169,988,Human
4116,1456,1012,310,Human
4117,117,1113,741,Human
4118,1433,1106,566,Human
4119,37,391,1128,Human
4120,854,1170,1206,Human
4121,1171,1171,1726,Human
4122,1292,913,684,Human
4123,149,391,625,Human
4124,1267,475,1525,Human
4125,517,487,1198,Human
4126,1496,547,535,Human
4127,187,391,1039,Human
4128,788,487,1411,Human
4129,1267,547,1684,Human
4130,651,513,433,Human
4131,3,1172,451,Human
4132,1227,77,1,Human
4133,616,914,901,Human
4134,1227,391,111,Human
4135,187,1173,1204,Human
4136,187,391,1084,Human
4137,1480,391,1075,Human
4138,149,227,203,Human
4139,1433,377,1584,Human
4140,1457,1098,605,Human
4141,1247,1174,1241,Human
4142,1458,1175,582,Human
4143,7,951,1041,Human
4144,1227,377,462,Human
4145,670,914,1362,Human
4146,37,991,243,Human
4147,1336,1168,31,Human
4148,987,382,994,Human
4149,670,596,1722,Human
4150,616,1176,1233,Human
4151,1225,439,1531,Human
4152,207,310,340,Human
4153,1329,1013,245,Human
4154,1115,58,992,Human
4155,1028,1013,98,Human
4156,649,58,238,Human
4157,1443,1177,316,Human
4158,1497,1178,676,Human
4159,295,111,163,Human
4160,1498,914,321,Human
4161,649,1158,738,Human
4162,117,377,317,Human
4163,7,1113,571,Human
4164,1499,377,1572,Human
4165,1169,217,356,Human
4166,187,352,619,Human
4167,1225,77,1647,Human
4168,649,989,355,Human
4169,1500,999,1555,Human
4170,117,194,758,Human
4171,45,982,1028,Human
4172,1044,982,441,Human
4173,616,1179,717,Human
4174,187,352,192,Human
4175,1334,377,613,Human
4176,117,1012,577,Human
4177,149,1013,629,Human
4178,1334,377,1303,Human
4179,1028,7,1006,Human
4180,1293,1171,235,Human
4181,7,487,670,Human
4182,1497,933,213,Human
4183,27,96,1394,Human
4184,1497,217,1238,Human
4185,78,1016,1554,Human
4186,1501,596,921,Human
4187,691,227,1155,Human
4188,614,169,1637,Human
4189,117,366,760,Human
4190,1239,1110,516,Human
4191,1481,116,1353,Human
4192,1502,840,1007,Human
4193,1188,463,1493,Human
4194,187,72,239,Human
4195,78,159,599,Human
4196,37,49,439,Human
4197,4,759,1415,Human
4198,1477,217,269,Human
4199,1412,158,510,Human
4200,1493,116,1678,Human
4201,1503,116,1334,Human
4202,141,209,687,Human
4203,1384,111,1476,Human
4204,485,182,58,Human
4205,491,382,1453,Human
4206,631,674,802,Human
4207,402,244,361,Human
4208,379,352,124,Human
4209,1504,207,1318,Human
4210,302,1180,1425,Human
4211,1505,260,1293,Human
4212,758,1113,1759,Human
4213,1084,313,523,Human
4214,1355,207,1423,Human
4215,713,1098,1423,Human
4216,3,81,1377,Human
4217,1334,296,294,Human
4218,1291,759,802,Human
4219,1247,1004,566,Human
4220,1119,260,790,Human
4221,1188,563,636,Human
4222,1174,563,422,Human
4223,8,1025,1307,Human
4224,631,1139,1014,Human
4225,1241,944,1032,Human
4226,1247,1016,1734,Human
4227,1141,260,167,Human
4228,700,1172,59,Human
4229,426,382,1226,Human
4230,1032,382,1498,Human
4231,8,508,1420,Human
4232,833,1181,287,Human
4233,643,104,251,Human
4234,401,1182,33,Human
4235,1506,1182,356,Human
4236,1354,217,1646,Human
4237,402,62,1762,Human
4238,1291,62,1156,Human
4239,674,62,459,Human
4240,1291,62,1591,Human
4241,674,62,1146,Human
4242,1336,62,695,Human
4243,1345,391,1109,Human
4244,1507,77,622,Human
4245,1508,77,348,Human
4246,154,62,1530,Human
4247,574,109,196,Human
4248,1509,172,1326,Human
4249,80,1183,1462,Human
4250,426,336,1058,Human
4251,1282,409,838,Human
4252,555,240,505,Human
4253,1092,28,1458,Human
4254,302,28,1082,Human
4255,557,240,1084,Human
4256,1267,1184,1433,Human
4257,86,240,279,Human
4258,1049,1185,1179,Human
4259,469,64,1260,Human
4260,156,112,1452,Human
4261,555,382,311,Human
4262,319,77,1445,Human
4263,1510,194,1712,Human
4264,1511,300,1246,Human
4265,1032,455,1028,Human
4266,1512,1094,868,Human
4267,465,207,1326,Human
4268,184,77,1393,Human
4269,1458,240,1450,Human
4270,572,377,1717,Human
